id,date,user,text,retweet_count,favorite_count,location
1236054591638102016,2020-03-06 22:22:34,SeReGa81,It begins https://t.co/PEWjsL017X #notmycorona #CoronavirusOutbreak #SXSW2020,0,0,Silicon Valley
1236054535589724160,2020-03-06 22:22:20,IranNewsUpdate1,"#Iran Regime Should Be Prosecuted for Silence Over #Coronavirus  https://t.co/lVzQ8WovqA 
The #Iranian regime paved… https://t.co/EvrdbhJlce",0,0,"Washington, DC"
1236054532788023298,2020-03-06 22:22:20,StevePerkins14,".#TrumpAdministration knew about this 3 months ago before it hit the American shores..
#CoronaVirusOutbreak",0,0,Texas
1236054520259416065,2020-03-06 22:22:17,TonyaHallRadio,"SXSW canceled for March 2020. 

#CoronavirusOutbreak #COVID19 #austin #texas https://t.co/92DSfKQ2cV",0,0,Tonya@TonyaHall.net
1236054503335415808,2020-03-06 22:22:13,VolTronSA,#China gets upset when foreign #media points out #COVID19 #CoronavirusOutbreak is from China. Remember #SpanishFlu… https://t.co/ehVyU3oPEn,0,0,"San Francisco, CA"
1236054463464407040,2020-03-06 22:22:03,MorganDOTLinton,Breaking: SXSW 2020 Canceled amid Coronavirus outbreak in the US https://t.co/kFVIi4fE1S #CoronavirusOutbreak,0,0,"San Francisco, CA"
1236054434011963392,2020-03-06 22:21:56,RenegadeJulie,Iran coronavirus victim body bags https://t.co/nxjSmvWRSL #CoronaVirusCanada #CoronavirusOutbreak #CODVID_19 #CODVID19 #coronvirus,0,0,
1236054345398935552,2020-03-06 22:21:35,seery,"I stay out of politics. But being at the epicenter where testing was delayed by weeks, I am angry and angrier whene… https://t.co/NSKM5XQA5Y",0,0,Seattle
1236054320606371840,2020-03-06 22:21:29,DRodriqueqez,"This is sooo crazy but, I'm wondering who said that stockpiling on water would exclude people from the… https://t.co/cuVzAFXbN9",0,0,
1236054204805828608,2020-03-06 22:21:01,tinahseattle,"Here’s another difference between Democrats and Republicans.

Republicans only see what’s in front of their right n… https://t.co/N3rBsHdYBn",0,0,
1236054068348547072,2020-03-06 22:20:29,StevePerkins14,".Expect the count of infections to double everyday for the next 100 days...
#CoronaVirusOutbreak",0,0,Texas
1236054051676028928,2020-03-06 22:20:25,Slea_Zilla,More good news on #CoronavirusOutbreak by @ZeeNews https://t.co/MV70BSbRiH,0,0,"Guragon, India"
1236054040334618624,2020-03-06 22:20:22,BlueParrotBooks,@PaulaReidCBS @KellyannePolls Trump Regime #CoronavirusOutbreak Containment Kit: https://t.co/0g9xUnAf1w,0,0,Seattle
1236054027470647296,2020-03-06 22:20:19,skittersthecat,I’m hoping #RATM concert doesn’t get cancelled due to the #CoronavirusOutbreak https://t.co/epmBxyBEQw,0,0,Up Leslie Knope’s Butt
1236053943362322432,2020-03-06 22:19:59,EpiphanySeattle,"COVID-19: Facing Facts, Working to Prepare, Trusting in God https://t.co/BR5irqAUYs #COVID19seattle #CoronaVirusOutbreak",0,0,"1805 38th Avenue, Seattle"
1236053943362322432,2020-03-06 22:19:59,EpiphanySeattle,"COVID-19: Facing Facts, Working to Prepare, Trusting in God https://t.co/BR5irqAUYs #COVID19seattle #CoronaVirusOutbreak",0,0,"1805 38th Avenue, Seattle"
1236053834243301381,2020-03-06 22:19:33,7outshooter,I’m selling squirts of hand sanitizer for $5. I’ve  made $30 today #CoronavirusOutbreak #CoronaAlert,0,0,In my head somewhere in vegas 
1236053711102922753,2020-03-06 22:19:04,SXMProgress,LIVE: @jeffhauser of @revolvingdoorDC is speaking w/ @MSignorile guest host @JoeSudbay all about the need for… https://t.co/kjGaKAnuLO,0,1,New York
1236053583109533697,2020-03-06 22:18:33,RyanWHeath,"Thank goodness no one will ever ask me why I don’t want to do a cruise. #CoronavirusOutbreak 
#Coronavirusnyc #CoronaVirusUpdates",0,0,NYC/LA/ABQ
